EIA data,,,,,,EIA data,,,,
,,,,,,,,,,
"EIA data, but copied and redated to match Clack data. ",,,,,,,,,,
Clack data goes from 1 Jan 2006 to 31 Dec 2008.  2008 is a leap year.,,,,,,,,,,
EIA data for full years goes from 1 Jan 2016 to 31 Dec 2017. 2016 is a leap year,,,,,,,,,,
"To match 3 years of clack 2017 is mapped to 2006 and 2007, 2016 is mapped to 2008. Then these 3 years are normalize to a time mean of 1.",,,,,,,,,,
,,,,,,,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,,,Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,,,,,,,
BEGIN_DATA,,,,,,,,,,
year,month,day,hour,demand,,original year,original month,original day,original hour,original demand data with 3 year mean of 1.00494788625304
2006,5,2,9,0.780040449,,2017,5,2,9,0.7839
2006,5,2,10,0.759939904,,2017,5,2,10,0.7637
2006,5,2,11,0.755362552,,2017,5,2,11,0.7591
2006,5,2,12,0.776557681,,2017,5,2,12,0.7804
2006,5,2,13,0.821833661,,2017,5,2,13,0.8259
2006,5,2,14,0.872483053,,2017,5,2,14,0.8768
2006,5,2,15,0.905917623,,2017,5,2,15,0.9104
2006,5,2,16,0.931192565,,2017,5,2,16,0.9358
2006,5,2,17,0.952387694,,2017,5,2,17,0.9571
2006,5,2,18,0.969204486,,2017,5,2,18,0.974
2006,5,2,19,0.982638019,,2017,5,2,19,0.9875
2006,5,2,20,0.997464658,,2017,5,2,20,1.0024
2006,5,2,21,1.013087359,,2017,5,2,21,1.0181
2006,5,2,22,1.027217445,,2017,5,2,22,1.0323
2006,5,2,23,1.043238176,,2017,5,2,23,1.0484
2006,5,2,24,1.05577614,,2017,5,2,24,1.061
2006,5,3,1,1.054681556,,2017,5,3,1,1.0599
2006,5,3,2,1.04602439,,2017,5,3,2,1.0512
2006,5,3,3,1.04264113,,2017,5,3,3,1.0478
2006,5,3,4,1.02871006,,2017,5,3,4,1.0338
2006,5,3,5,0.978060667,,2017,5,3,5,0.9829
2006,5,3,6,0.92084377,,2017,5,3,6,0.9254
2006,5,3,7,0.860542135,,2017,5,3,7,0.8648
2006,5,3,8,0.812778465,,2017,5,3,8,0.8168
2006,5,3,9,0.77615965,,2017,5,3,9,0.78
2006,5,3,10,0.756158613,,2017,5,3,10,0.7599
2006,5,3,11,0.7520788,,2017,5,3,11,0.7558
2006,5,3,12,0.771781314,,2017,5,3,12,0.7756
2006,5,3,13,0.818748923,,2017,5,3,13,0.8228
2006,5,3,14,0.86840324,,2017,5,3,14,0.8727
2006,5,3,15,0.90094224,,2017,5,3,15,0.9054
2006,5,3,16,0.924724568,,2017,5,3,16,0.9293
2006,5,3,17,0.949203449,,2017,5,3,17,0.9539
2006,5,3,18,0.969204486,,2017,5,3,18,0.974
2006,5,3,19,0.984429157,,2017,5,3,19,0.9893
2006,5,3,20,0.999156288,,2017,5,3,20,1.0041
2006,5,3,21,1.012291298,,2017,5,3,21,1.0173
2006,5,3,22,1.026023353,,2017,5,3,22,1.0311
2006,5,3,23,1.042840146,,2017,5,3,23,1.048
2006,5,3,24,1.044432268,,2017,5,3,24,1.0496
2006,5,4,1,1.045029314,,2017,5,4,1,1.0502
2006,5,4,2,1.036869687,,2017,5,4,2,1.042
2006,5,4,3,1.041347531,,2017,5,4,3,1.0465
2006,5,4,4,1.026321876,,2017,5,4,4,1.0314
2006,5,4,5,0.974179869,,2017,5,4,5,0.979
2006,5,4,6,0.914375773,,2017,5,4,6,0.9189
2006,5,4,7,0.856661337,,2017,5,4,7,0.8609
2006,5,4,8,0.811086835,,2017,5,4,8,0.8151
2006,5,4,9,0.777055219,,2017,5,4,9,0.7809
2006,5,4,10,0.756556644,,2017,5,4,10,0.7603
2006,5,4,11,0.751481754,,2017,5,4,11,0.7552
2006,5,4,12,0.768298546,,2017,5,4,12,0.7721
2006,5,4,13,0.816261232,,2017,5,4,13,0.8203
2006,5,4,14,0.867607178,,2017,5,4,14,0.8719
2006,5,4,15,0.89755898,,2017,5,4,15,0.902
2006,5,4,16,0.918853617,,2017,5,4,16,0.9234
2006,5,4,17,0.939650715,,2017,5,4,17,0.9443
2006,5,4,18,0.953581786,,2017,5,4,18,0.9583
2006,5,4,19,0.965423196,,2017,5,4,19,0.9702
2006,5,4,20,0.97497593,,2017,5,4,20,0.9798
2006,5,4,21,0.985026202,,2017,5,4,21,0.9899
2006,5,4,22,0.990897154,,2017,5,4,22,0.9958
2006,5,4,23,0.998061704,,2017,5,4,23,1.003
2006,5,4,24,1.00373364,,2017,5,4,24,1.0087
2006,5,5,1,1.004032163,,2017,5,5,1,1.009
2006,5,5,2,1.004231178,,2017,5,5,2,1.0092
2006,5,5,3,1.009505084,,2017,5,5,3,1.0145
2006,5,5,4,0.99826072,,2017,5,5,4,1.0032
2006,5,5,5,0.954875385,,2017,5,5,5,0.9596
2006,5,5,6,0.90094224,,2017,5,5,6,0.9054
2006,5,5,7,0.847208111,,2017,5,5,7,0.8514
2006,5,5,8,0.802131146,,2017,5,5,8,0.8061
2006,5,5,9,0.769592146,,2017,5,5,9,0.7734
2006,5,5,10,0.75247683,,2017,5,5,10,0.7562
2006,5,5,11,0.749292586,,2017,5,5,11,0.753
2006,5,5,12,0.767900516,,2017,5,5,12,0.7717
2006,5,5,13,0.814171572,,2017,5,5,13,0.8182
2006,5,5,14,0.863228842,,2017,5,5,14,0.8675
2006,5,5,15,0.896364888,,2017,5,5,15,0.9008
2006,5,5,16,0.918455586,,2017,5,5,16,0.923
2006,5,5,17,0.937362039,,2017,5,5,17,0.942
2006,5,5,18,0.949203449,,2017,5,5,18,0.9539
2006,5,5,19,0.954377847,,2017,5,5,19,0.9591
2006,5,5,20,0.959452737,,2017,5,5,20,0.9642
2006,5,5,21,0.963532551,,2017,5,5,21,0.9683
2006,5,5,22,0.966617288,,2017,5,5,22,0.9714
2006,5,5,23,0.972886269,,2017,5,5,23,0.9777
2006,5,5,24,0.975473468,,2017,5,5,24,0.9803
2006,5,6,1,0.969702025,,2017,5,6,1,0.9745
2006,5,6,2,0.959651752,,2017,5,6,2,0.9644
2006,5,6,3,0.955969969,,2017,5,6,3,0.9607
2006,5,6,4,0.945223143,,2017,5,6,4,0.9499
2006,5,6,5,0.91407725,,2017,5,6,5,0.9186
2006,5,6,6,0.870990438,,2017,5,6,6,0.8753
2006,5,6,7,0.821833661,,2017,5,6,7,0.8259
2006,5,6,8,0.779443403,,2017,5,6,8,0.7833
2006,5,6,9,0.749292586,,2017,5,6,9,0.753
2006,5,6,10,0.730983178,,2017,5,6,10,0.7346
2006,5,6,11,0.722226505,,2017,5,6,11,0.7258
2006,5,6,12,0.726206811,,2017,5,6,12,0.7298
2006,5,6,13,0.736456099,,2017,5,6,13,0.7401
2006,5,6,14,0.751282738,,2017,5,6,14,0.755
2006,5,6,15,0.782329124,,2017,5,6,15,0.7862
2006,5,6,16,0.812479942,,2017,5,6,16,0.8165
2006,5,6,17,0.837058331,,2017,5,6,17,0.8412
2006,5,6,18,0.852283001,,2017,5,6,18,0.8565
2006,5,6,19,0.860442628,,2017,5,6,19,0.8647
2006,5,6,20,0.864223918,,2017,5,6,20,0.8685
2006,5,6,21,0.868602255,,2017,5,6,21,0.8729
2006,5,6,22,0.875368775,,2017,5,6,22,0.8797
2006,5,6,23,0.887309693,,2017,5,6,23,0.8917
2006,5,6,24,0.898554057,,2017,5,6,24,0.903
2006,5,7,1,0.901439779,,2017,5,7,1,0.9059
2006,5,7,2,0.899549133,,2017,5,7,2,0.904
2006,5,7,3,0.90054421,,2017,5,7,3,0.905
2006,5,7,4,0.896563904,,2017,5,7,4,0.901
2006,5,7,5,0.870791423,,2017,5,7,5,0.8751
2006,5,7,6,0.831883933,,2017,5,7,6,0.836
2006,5,7,7,0.788100568,,2017,5,7,7,0.792
2006,5,7,8,0.756656151,,2017,5,7,8,0.7604
2006,5,7,9,0.727997949,,2017,5,7,9,0.7316
2006,5,7,10,0.712275741,,2017,5,7,10,0.7158
2006,5,7,11,0.703718083,,2017,5,7,11,0.7072
2006,5,7,12,0.702723006,,2017,5,7,12,0.7062
2006,5,7,13,0.708693465,,2017,5,7,13,0.7122
2006,5,7,14,0.717450138,,2017,5,7,14,0.721
2006,5,7,15,0.743720157,,2017,5,7,15,0.7474
2006,5,7,16,0.773373436,,2017,5,7,16,0.7772
2006,5,7,17,0.796658226,,2017,5,7,17,0.8006
2006,5,7,18,0.816559755,,2017,5,7,18,0.8206
2006,5,7,19,0.833376548,,2017,5,7,19,0.8375
2006,5,7,20,0.847307618,,2017,5,7,20,0.8515
2006,5,7,21,0.85865149,,2017,5,7,21,0.8629
2006,5,7,22,0.870990438,,2017,5,7,22,0.8753
2006,5,7,23,0.886812154,,2017,5,7,23,0.8912
2006,5,7,24,0.903429931,,2017,5,7,24,0.9079
2006,5,8,1,0.915370849,,2017,5,8,1,0.9199
2006,5,8,2,0.918555094,,2017,5,8,2,0.9231
2006,5,8,3,0.923032938,,2017,5,8,3,0.9276
2006,5,8,4,0.923828999,,2017,5,8,4,0.9284
2006,5,8,5,0.89417572,,2017,5,8,5,0.8986
2006,5,8,6,0.848800233,,2017,5,8,6,0.853
2006,5,8,7,0.799145917,,2017,5,8,7,0.8031
2006,5,8,8,0.761034488,,2017,5,8,8,0.7648
2006,5,8,9,0.734764469,,2017,5,8,9,0.7384
2006,5,8,10,0.721231429,,2017,5,8,10,0.7248
2006,5,8,11,0.720833398,,2017,5,8,11,0.7244
2006,5,8,12,0.748596032,,2017,5,8,12,0.7523
2006,5,8,13,0.805514406,,2017,5,8,13,0.8095
2006,5,8,14,0.856860352,,2017,5,8,14,0.8611
2006,5,8,15,0.885021017,,2017,5,8,15,0.8894
2006,5,8,16,0.908902852,,2017,5,8,16,0.9134
2006,5,8,17,0.931590596,,2017,5,8,17,0.9362
2006,5,8,18,0.945322651,,2017,5,8,18,0.95
2006,5,8,19,0.959850768,,2017,5,8,19,0.9646
2006,5,8,20,0.975373961,,2017,5,8,20,0.9802
2006,5,8,21,0.989006508,,2017,5,8,21,0.9939
2006,5,8,22,1.001444964,,2017,5,8,22,1.0064
2006,5,8,23,1.01388342,,2017,5,8,23,1.0189
2006,5,8,24,1.022938616,,2017,5,8,24,1.028
2006,5,9,1,1.023336647,,2017,5,9,1,1.0284
2006,5,9,2,1.015973081,,2017,5,9,2,1.021
2006,5,9,3,1.015376035,,2017,5,9,3,1.0204
2006,5,9,4,1.005524778,,2017,5,9,4,1.0105
2006,5,9,5,0.961641905,,2017,5,9,5,0.9664
2006,5,9,6,0.90392747,,2017,5,9,6,0.9084
2006,5,9,7,0.845815004,,2017,5,9,7,0.85
2006,5,9,8,0.800240501,,2017,5,9,8,0.8042
2006,5,9,9,0.768000023,,2017,5,9,9,0.7718
2006,5,9,10,0.749292586,,2017,5,9,10,0.753
2006,5,9,11,0.744715234,,2017,5,9,11,0.7484
2006,5,9,12,0.765014794,,2017,5,9,12,0.7688
2006,5,9,13,0.816659263,,2017,5,9,13,0.8207
2006,5,9,14,0.865318502,,2017,5,9,14,0.8696
2006,5,9,15,0.894971781,,2017,5,9,15,0.8994
2006,5,9,16,0.919749186,,2017,5,9,16,0.9243
2006,5,9,17,0.944626098,,2017,5,9,17,0.9493
2006,5,9,18,0.964129596,,2017,5,9,18,0.9689
2006,5,9,19,0.982140481,,2017,5,9,19,0.987
2006,5,9,20,1.001942502,,2017,5,9,20,1.0069
2006,5,9,21,1.017963234,,2017,5,9,21,1.023
2006,5,9,22,1.03249135,,2017,5,9,22,1.0376
2006,5,9,23,1.046720944,,2017,5,9,23,1.0519
2006,5,9,24,1.057069739,,2017,5,9,24,1.0623
2006,5,10,1,1.05448254,,2017,5,10,1,1.0597
2006,5,10,2,1.046223406,,2017,5,10,2,1.0514
2006,5,10,3,1.041148516,,2017,5,10,3,1.0463
2006,5,10,4,1.029406613,,2017,5,10,4,1.0345
2006,5,10,5,0.981642942,,2017,5,10,5,0.9865
2006,5,10,6,0.920147216,,2017,5,10,6,0.9247
2006,5,10,7,0.862233765,,2017,5,10,7,0.8665
2006,5,10,8,0.811584373,,2017,5,10,8,0.8156
2006,5,10,9,0.777353742,,2017,5,10,9,0.7812
2006,5,10,10,0.756755659,,2017,5,10,10,0.7605
2006,5,10,11,0.751183231,,2017,5,10,11,0.7549
2006,5,10,12,0.773472944,,2017,5,10,12,0.7773
2006,5,10,13,0.815564679,,2017,5,10,13,0.8196
2006,5,10,14,0.861935242,,2017,5,10,14,0.8662
2006,5,10,15,0.896762919,,2017,5,10,15,0.9012
2006,5,10,16,0.924028014,,2017,5,10,16,0.9286
2006,5,10,17,0.953979816,,2017,5,10,17,0.9587
2006,5,10,18,0.98174245,,2017,5,10,18,0.9866
2006,5,10,19,1.006320839,,2017,5,10,19,1.0113
2006,5,10,20,1.036372148,,2017,5,10,20,1.0415
2006,5,10,21,1.053785987,,2017,5,10,21,1.059
2006,5,10,22,1.06632395,,2017,5,10,22,1.0716
2006,5,10,23,1.078662899,,2017,5,10,23,1.084
2006,5,10,24,1.085230403,,2017,5,10,24,1.0906
2006,5,11,1,1.07985699,,2017,5,11,1,1.0852
2006,5,11,2,1.06592592,,2017,5,11,2,1.0712
2006,5,11,3,1.059457923,,2017,5,11,3,1.0647
2006,5,11,4,1.049507158,,2017,5,11,4,1.0547
2006,5,11,5,0.994976967,,2017,5,11,5,0.9999
2006,5,11,6,0.93308321,,2017,5,11,6,0.9377
2006,5,11,7,0.872881084,,2017,5,11,7,0.8772
2006,5,11,8,0.821734153,,2017,5,11,8,0.8258
2006,5,11,9,0.785015831,,2017,5,11,9,0.7889
2006,5,11,10,0.762527103,,2017,5,11,10,0.7663
2006,5,11,11,0.758248274,,2017,5,11,11,0.762
2006,5,11,12,0.775363589,,2017,5,11,12,0.7792
2006,5,11,13,0.822928245,,2017,5,11,13,0.827
2006,5,11,14,0.871985515,,2017,5,11,14,0.8763
2006,5,11,15,0.906116638,,2017,5,11,15,0.9106
2006,5,11,16,0.936267455,,2017,5,11,16,0.9409
2006,5,11,17,0.968607441,,2017,5,11,17,0.9734
2006,5,11,18,0.994479429,,2017,5,11,18,0.9994
2006,5,11,19,1.0240332,,2017,5,11,19,1.0291
2006,5,11,20,1.036571164,,2017,5,11,20,1.0417
2006,5,11,21,1.053586972,,2017,5,11,21,1.0588
2006,5,11,22,1.062045122,,2017,5,11,22,1.0673
2006,5,11,23,1.072493425,,2017,5,11,23,1.0778
2006,5,11,24,1.076274715,,2017,5,11,24,1.0816
2006,5,12,1,1.069010657,,2017,5,12,1,1.0743
2006,5,12,2,1.056771216,,2017,5,12,2,1.062
2006,5,12,3,1.052989926,,2017,5,12,3,1.0582
2006,5,12,4,1.040053931,,2017,5,12,4,1.0452
2006,5,12,5,0.994479429,,2017,5,12,5,0.9994
2006,5,12,6,0.938357116,,2017,5,12,6,0.943
2006,5,12,7,0.878154989,,2017,5,12,7,0.8825
2006,5,12,8,0.826908551,,2017,5,12,8,0.831
2006,5,12,9,0.788697614,,2017,5,12,9,0.7926
2006,5,12,10,0.766507409,,2017,5,12,10,0.7703
2006,5,12,11,0.760437442,,2017,5,12,11,0.7642
2006,5,12,12,0.776458173,,2017,5,12,12,0.7803
2006,5,12,13,0.817554832,,2017,5,12,13,0.8216
2006,5,12,14,0.863228842,,2017,5,12,14,0.8675
2006,5,12,15,0.897459473,,2017,5,12,15,0.9019
2006,5,12,16,0.92969995,,2017,5,12,16,0.9343
2006,5,12,17,0.956865538,,2017,5,12,17,0.9616
2006,5,12,18,0.975971006,,2017,5,12,18,0.9808
2006,5,12,19,0.989006508,,2017,5,12,19,0.9939
2006,5,12,20,0.999852842,,2017,5,12,20,1.0048
2006,5,12,21,1.009107053,,2017,5,12,21,1.0141
2006,5,12,22,1.013783913,,2017,5,12,22,1.0188
2006,5,12,23,1.01895831,,2017,5,12,23,1.024
2006,5,12,24,1.01895831,,2017,5,12,24,1.024
2006,5,13,1,1.009704099,,2017,5,13,1,1.0147
2006,5,13,2,0.994578937,,2017,5,13,2,0.9995
2006,5,13,3,0.985623248,,2017,5,13,3,0.9905
2006,5,13,4,0.974577899,,2017,5,13,4,0.9794
2006,5,13,5,0.941839883,,2017,5,13,5,0.9465
2006,5,13,6,0.894474243,,2017,5,13,6,0.8989
2006,5,13,7,0.843725343,,2017,5,13,7,0.8479
2006,5,13,8,0.747799971,,2017,5,13,8,0.7515
2006,5,13,9,0.713668848,,2017,5,13,9,0.7172
2006,5,13,10,0.692971257,,2017,5,13,10,0.6964
2006,5,13,11,0.681030339,,2017,5,13,11,0.6844
2006,5,13,12,0.679637232,,2017,5,13,12,0.683
2006,5,13,13,0.686801783,,2017,5,13,13,0.6902
2006,5,13,14,0.705011682,,2017,5,13,14,0.7085
2006,5,13,15,0.741132958,,2017,5,13,15,0.7448
2006,5,13,16,0.778945864,,2017,5,13,16,0.7828
2006,5,13,17,0.811086835,,2017,5,13,17,0.8151
2006,5,13,18,0.831087872,,2017,5,13,18,0.8352
2006,5,13,19,0.84342682,,2017,5,13,19,0.8476
2006,5,13,20,0.851486939,,2017,5,13,20,0.8557
2006,5,13,21,0.857954937,,2017,5,13,21,0.8622
2006,5,13,22,0.866015056,,2017,5,13,22,0.8703
2006,5,13,23,0.877458435,,2017,5,13,23,0.8818
2006,5,13,24,0.886513631,,2017,5,13,24,0.8909
2006,5,14,1,0.88910083,,2017,5,14,1,0.8935
2006,5,14,2,0.88571757,,2017,5,14,2,0.8901
2006,5,14,3,0.881737264,,2017,5,14,3,0.8861
2006,5,14,4,0.876264344,,2017,5,14,4,0.8806
2006,5,14,5,0.844521404,,2017,5,14,5,0.8487
2006,5,14,6,0.807803082,,2017,5,14,6,0.8118
2006,5,14,7,0.764218733,,2017,5,14,7,0.768
2006,5,14,8,0.729490564,,2017,5,14,8,0.7331
2006,5,14,9,0.699339746,,2017,5,14,9,0.7028
2006,5,14,10,0.677647079,,2017,5,14,10,0.681
2006,5,14,11,0.665109116,,2017,5,14,11,0.6684
2006,5,14,12,0.661924871,,2017,5,14,12,0.6652
2006,5,14,13,0.661626348,,2017,5,14,13,0.6649
2006,5,14,14,0.672771205,,2017,5,14,14,0.6761
2006,5,14,15,0.70172793,,2017,5,14,15,0.7052
2006,5,14,16,0.737152653,,2017,5,14,16,0.7408
2006,5,14,17,0.76939313,,2017,5,14,17,0.7732
2006,5,14,18,0.795464134,,2017,5,14,18,0.7994
2006,5,14,19,0.816957786,,2017,5,14,19,0.821
2006,5,14,20,0.835466208,,2017,5,14,20,0.8396
2006,5,14,21,0.853875123,,2017,5,14,21,0.8581
2006,5,14,22,0.873080099,,2017,5,14,22,0.8774
2006,5,14,23,0.892683106,,2017,5,14,23,0.8971
2006,5,14,24,0.90900236,,2017,5,14,24,0.9135
2006,5,15,1,0.917261494,,2017,5,15,1,0.9218
2006,5,15,2,0.915669372,,2017,5,15,2,0.9202
2006,5,15,3,0.913281189,,2017,5,15,3,0.9178
2006,5,15,4,0.910594482,,2017,5,15,4,0.9151
2006,5,15,5,0.878055481,,2017,5,15,5,0.8824
2006,5,15,6,0.828799196,,2017,5,15,6,0.8329
2006,5,15,7,0.777353742,,2017,5,15,7,0.7812
2006,5,15,8,0.735958561,,2017,5,15,8,0.7396
2006,5,15,9,0.702723006,,2017,5,15,9,0.7062
2006,5,15,10,0.685010645,,2017,5,15,10,0.6884
2006,5,15,11,0.682622462,,2017,5,15,11,0.686
2006,5,15,12,0.700334823,,2017,5,15,12,0.7038
2006,5,15,13,0.745610803,,2017,5,15,13,0.7493
2006,5,15,14,0.792976443,,2017,5,15,14,0.7969
2006,5,15,15,0.833774578,,2017,5,15,15,0.8379
2006,5,15,16,0.871288961,,2017,5,15,16,0.8756
2006,5,15,17,0.908803344,,2017,5,15,17,0.9133
2006,5,15,18,0.938954162,,2017,5,15,18,0.9436
2006,5,15,19,0.966418272,,2017,5,15,19,0.9712
2006,5,15,20,0.993683368,,2017,5,15,20,0.9986
2006,5,15,21,1.017664711,,2017,5,15,21,1.0227
2006,5,15,22,1.03716821,,2017,5,15,22,1.0423
2006,5,15,23,1.055477617,,2017,5,15,23,1.0607
2006,5,15,24,1.067020504,,2017,5,15,24,1.0723
2006,5,16,1,1.064532813,,2017,5,16,1,1.0698
2006,5,16,2,1.046820451,,2017,5,16,2,1.052
2006,5,16,3,1.030700213,,2017,5,16,3,1.0358
2006,5,16,4,1.009704099,,2017,5,16,4,1.0147
2006,5,16,5,0.957562092,,2017,5,16,5,0.9623
2006,5,16,6,0.897459473,,2017,5,16,6,0.9019
2006,5,16,7,0.832879009,,2017,5,16,7,0.837
2006,5,16,8,0.78123454,,2017,5,16,8,0.7851
2006,5,16,9,0.741232466,,2017,5,16,9,0.7449
2006,5,16,10,0.722923059,,2017,5,16,10,0.7265
2006,5,16,11,0.714464909,,2017,5,16,11,0.718
2006,5,16,12,0.731381209,,2017,5,16,12,0.735
2006,5,16,13,0.772577375,,2017,5,16,13,0.7764
2006,5,16,14,0.818350893,,2017,5,16,14,0.8224
2006,5,16,15,0.856860352,,2017,5,16,15,0.8611
2006,5,16,16,0.893976705,,2017,5,16,16,0.8984
2006,5,16,17,0.936366963,,2017,5,16,17,0.941
2006,5,16,18,0.969403502,,2017,5,16,18,0.9742
2006,5,16,19,1.002539548,,2017,5,16,19,1.0075
2006,5,16,20,1.034780026,,2017,5,16,20,1.0399
2006,5,16,21,1.059457923,,2017,5,16,21,1.0647
2006,5,16,22,1.080056006,,2017,5,16,22,1.0854
2006,5,16,23,1.097071813,,2017,5,16,23,1.1025
2006,5,16,24,1.105032425,,2017,5,16,24,1.1105
2006,5,17,1,1.095181168,,2017,5,17,1,1.1006
2006,5,17,2,1.079160437,,2017,5,17,2,1.0845
2006,5,17,3,1.05955743,,2017,5,17,3,1.0648
2006,5,17,4,1.042840146,,2017,5,17,4,1.048
2006,5,17,5,0.992489276,,2017,5,17,5,0.9974
2006,5,17,6,0.929202412,,2017,5,17,6,0.9338
2006,5,17,7,0.867408163,,2017,5,17,7,0.8717
2006,5,17,8,0.869597331,,2017,5,17,8,0.8739
2006,5,17,9,0.826709535,,2017,5,17,9,0.8308
2006,5,17,10,0.802230654,,2017,5,17,10,0.8062
2006,5,17,11,0.795464134,,2017,5,17,11,0.7994
2006,5,17,12,0.811584373,,2017,5,17,12,0.8156
2006,5,17,13,0.856860352,,2017,5,17,13,0.8611
2006,5,17,14,0.9056191,,2017,5,17,14,0.9101
2006,5,17,15,0.952387694,,2017,5,17,15,0.9571
2006,5,17,16,0.998758258,,2017,5,17,16,1.0037
2006,5,17,17,1.047815528,,2017,5,17,17,1.053
2006,5,17,18,1.087220556,,2017,5,17,18,1.0926
2006,5,17,19,1.123938878,,2017,5,17,19,1.1295
2006,5,17,20,1.157572463,,2017,5,17,20,1.1633
2006,5,17,21,1.184141005,,2017,5,17,21,1.19
2006,5,17,22,1.203644504,,2017,5,17,22,1.2096
2006,5,17,23,1.219267205,,2017,5,17,23,1.2253
2006,5,17,24,1.227426832,,2017,5,17,24,1.2335
2006,5,18,1,1.216978529,,2017,5,18,1,1.223
2006,5,18,2,1.194390293,,2017,5,18,2,1.2003
2006,5,18,3,1.173493687,,2017,5,18,3,1.1793
2006,5,18,4,1.151402989,,2017,5,18,4,1.1571
2006,5,18,5,1.099957535,,2017,5,18,5,1.1054
2006,5,18,6,1.035277564,,2017,5,18,6,1.0404
2006,5,18,7,0.964627135,,2017,5,18,7,0.9694
2006,5,18,8,0.906813191,,2017,5,18,8,0.9113
2006,5,18,9,0.864124411,,2017,5,18,9,0.8684
2006,5,18,10,0.837754884,,2017,5,18,10,0.8419
2006,5,18,11,0.828799196,,2017,5,18,11,0.8329
2006,5,18,12,0.846312542,,2017,5,18,12,0.8505
2006,5,18,13,0.891289998,,2017,5,18,13,0.8957
2006,5,18,14,0.946815266,,2017,5,18,14,0.9515
2006,5,18,15,0.998758258,,2017,5,18,15,1.0037
2006,5,18,16,1.04771602,,2017,5,18,16,1.0529
2006,5,18,17,1.095877722,,2017,5,18,17,1.1013
2006,5,18,18,1.137173395,,2017,5,18,18,1.1428
2006,5,18,19,1.173593194,,2017,5,18,19,1.1794
2006,5,18,20,1.209515455,,2017,5,18,20,1.2155
2006,5,18,21,1.236083997,,2017,5,18,21,1.2422
2006,5,18,22,1.263349092,,2017,5,18,22,1.2696
2006,5,18,23,1.286534374,,2017,5,18,23,1.2929
2006,5,18,24,1.277479178,,2017,5,18,24,1.2838
2006,5,19,1,1.257080111,,2017,5,19,1,1.2633
2006,5,19,2,1.226730278,,2017,5,19,2,1.2328
2006,5,19,3,1.200559767,,2017,5,19,3,1.2065
2006,5,19,4,1.175782363,,2017,5,19,4,1.1816
2006,5,19,5,1.118266942,,2017,5,19,5,1.1238
2006,5,19,6,1.046422421,,2017,5,19,6,1.0516
2006,5,19,7,0.968706948,,2017,5,19,7,0.9735
2006,5,19,8,0.910793497,,2017,5,19,8,0.9153
2006,5,19,9,0.867308655,,2017,5,19,9,0.8716
2006,5,19,10,0.839147991,,2017,5,19,10,0.8433
2006,5,19,11,0.828699688,,2017,5,19,11,0.8328
2006,5,19,12,0.842730266,,2017,5,19,12,0.8469
2006,5,19,13,0.883727417,,2017,5,19,13,0.8881
2006,5,19,14,0.934675333,,2017,5,19,14,0.9393
2006,5,19,15,0.981244912,,2017,5,19,15,0.9861
2006,5,19,16,1.026918922,,2017,5,19,16,1.032
2006,5,19,17,1.075080623,,2017,5,19,17,1.0804
2006,5,19,18,1.113590083,,2017,5,19,18,1.1191
2006,5,19,19,1.145134007,,2017,5,19,19,1.1508
2006,5,19,20,1.174588271,,2017,5,19,20,1.1804
2006,5,19,21,1.196479953,,2017,5,19,21,1.2024
2006,5,19,22,1.206928256,,2017,5,19,22,1.2129
2006,5,19,23,1.213197238,,2017,5,19,23,1.2192
2006,5,19,24,1.205634657,,2017,5,19,24,1.2116
2006,5,20,1,1.180757745,,2017,5,20,1,1.1866
2006,5,20,2,1.155880833,,2017,5,20,2,1.1616
2006,5,20,3,1.130108352,,2017,5,20,3,1.1357
2006,5,20,4,1.106724055,,2017,5,20,4,1.1122
2006,5,20,5,1.059756446,,2017,5,20,5,1.065
2006,5,20,6,0.999454811,,2017,5,20,6,1.0044
2006,5,20,7,0.931988626,,2017,5,20,7,0.9366
2006,5,20,8,0.876761882,,2017,5,20,8,0.8811
2006,5,20,9,0.834371624,,2017,5,20,9,0.8385
2006,5,20,10,0.805713422,,2017,5,20,10,0.8097
2006,5,20,11,0.789195152,,2017,5,20,11,0.7931
2006,5,20,12,0.7859114,,2017,5,20,12,0.7898
2006,5,20,13,0.790886782,,2017,5,20,13,0.7948
2006,5,20,14,0.808698651,,2017,5,20,14,0.8127
2006,5,20,15,0.84511845,,2017,5,20,15,0.8493
2006,5,20,16,0.889001323,,2017,5,20,16,0.8934
2006,5,20,17,0.936764993,,2017,5,20,17,0.9414
2006,5,20,18,0.974478392,,2017,5,20,18,0.9793
2006,5,20,19,1.000151365,,2017,5,20,19,1.0051
2006,5,20,20,1.018162249,,2017,5,20,20,1.0232
2006,5,20,21,1.032690366,,2017,5,20,21,1.0378
2006,5,20,22,1.044929806,,2017,5,20,22,1.0501
2006,5,20,23,1.055577124,,2017,5,20,23,1.0608
2006,5,20,24,1.058860877,,2017,5,20,24,1.0641
2006,5,21,1,1.053387956,,2017,5,21,1,1.0586
2006,5,21,2,1.03716821,,2017,5,21,2,1.0423
2006,5,21,3,1.026421384,,2017,5,21,3,1.0315
2006,5,21,4,1.013385882,,2017,5,21,4,1.0184
2006,5,21,5,0.97666756,,2017,5,21,5,0.9815
2006,5,21,6,0.926615213,,2017,5,21,6,0.9312
2006,5,21,7,0.871985515,,2017,5,21,7,0.8763
